User_ID,Book_ID,Book_Title,Recommendation_Score
17083,20002,"Dark Masques",10
17083,9615,"Celestial Navigation",10
17083,7663,"A Graveyard for Lunatics: Another Tale of Two Cities",10
17083,47775,"Angelfish",10
17085,26043,"Astroanalysis: Aries : March 21-April 20 (Astroanalysis)",4
17085,1152,"Patapim e patapam (Le formiche)",3
17085,425,"The Four Agreements: A Practical Guide to Personal Freedom",2
17085,37507,"Axle Annie",2
17085,82581,"Travels With My Aunt",2
17087,1917,"Un Milagro Informal",10
17087,15423,"Equal Rites (Discworld Novels (Paperback))",10
17087,1865,"Flight from Big Tangle (Orca Young Reader)",10
17087,2796,"Deaf Culture Our Way",9
17087,135211,"VOCABULARY & SPELLING SUCCESSIN 20 MINUTES A DAY 3E",7
17088,21274,"All My Heart Can Hold",1
17088,11830,"Der rote Rock.",1
17088,14573,"Bonjour, chaos",1
17088,961,"Moonlighting: 148 Great Ways to Make Money on the Side",1
17088,875,"I Hadn't Meant to Tell You This",1
17089,4258,"Gaudy Night",1
17089,16566,"Moon-Flash",1
17089,80736,"The Enneagram Advantage: Putting the 9 Personality Types to Work in the Office",1
17089,8759,"The Angel Maker",1
17089,8688,"Distant Bells (Alabaster Books)",1
17091,9055,"Westward the Tide",10
17091,2102,"A Light in the Window (The Mitford Years)",2
17091,1864,"1st to Die: A Novel",2
17091,15529,"My Daughter, My Joy: The Greatest Tributes to Daughters That Have Ever Been Written",2
17091,19959,"Mother Bitchfight",2
17093,15582,"The Crying Child",4
17093,9501,"Blithe Images",4
17093,23480,"The Long Falling",3
17093,104,"McDonald's: Behind the Arches",3
17093,5996,"Disappearing Floor (Hardy Boys Mystery Stories)",2
17094,61896,"Selling the Invisible : A Field Guide to Modern Marketing",10
17094,61897,"The Other Side of the Wall",8
17094,1441,"L. Ron Hubbard Presents Writers of the Future (L. Ron Hubbard Presents Writers of the Future)",8
17094,22654,"Coram Boy (Contents)",4
17094,22621,"A Death at St. Anselm's",4
17095,42588,"The best of British cooking",10
17095,42583,"The Craft of the Cocktail: Everything You Need to Know to Be a Master Bartender, With 500 Recipes",10
17095,42578,"A Picture Guide to Chess",10
17095,42574,"Pieniny (Krainy piekna)",10
17095,42570,"Floyd on France: Learn to Cook the Floyd Way",10
17096,76468,"Star Fox 64 Survival Guide",4
17096,70478,"Her Secret Affair (Silhouette Special Edition, No. 1421)",2
17096,70468,"The Mammoth Book of Best New Horror 11",2
17096,3816,"Becoming a Writer",2
17096,70479,"Presumption of Guilt",2
17097,28968,"The Center of the Cyclone: An Autobiography of Inner Space",2
17097,20896,"Courting Trouble",2
17097,65943,"The Defense",2
17097,20682,"Trixie Belden and the Mystery of the Blinking Eye",1
17097,99086,"BIG SLEEP,THE V631",1
17099,3429,"The Tao of Love and Sex",4
17099,3111,"Messiah",3
17099,4686,"A Mind of Its Own: A Cultural History of the Penis",2
17099,1987,"The Girl Who Loved Tom Gordon : A Novel",2
17099,61332,"Arrowpoint (Tyler)",2
17100,9497,"Taking A Chance  (Under One Roof)",2
17100,617,"The Diary of Jack the Ripper/the Discovery, the Investigation, the Debate",2
17100,57591,"Something to fall back on",1
17100,82903,"Short Stories of Ernest Hemingway",1
17100,892,"Rumpole on Trial",1
17101,8623,"Die Hexe und die Heilige.",3
17101,669,"The Toynbee Convector",3
17101,130093,"El fracaso de la revoluciÃ³n industrial en EspaÃ±a, 1814-1913 (Ariel historia)",2
17101,74017,"The Noonday Demon: An Atlas of Depression",2
17101,36344,"Elementary Statistics with Applications in Medicine and the Biological Sciences",2
17102,8516,"Feuerfrau.",6
17102,31879,"Chain Letter (Avon Camelot Books (Paperback))",5
17102,1178,"2061: Odyssey Three",4
17102,875,"I Hadn't Meant to Tell You This",3
17102,2032,"The Homing",3
17103,14171,"How I Got My Shrunken Head (Goosebumps, No 39)",6
17103,14170,"Attack of the Mutant (Goosebumps, No 25)",5
17103,1922,"Hill Towns",5
17103,22413,"Bad Boy",4
17103,22399,"Journey",3
17104,78338,"Spirits of the Earth: A Guide to Native American Nature Symbols, Stories, and Ceremonies",10
17104,1366,"Bronze Mirror",8
17104,78337,""Natural Magic",8
17104,9916,"Skinny Legs and All",7
17104,78339,"Self-Initiation into the Golden Dawn Tradition: A Complete Curriculum of Study for Both the Solitary Magician and the Working Magical Group (Llewell)",6
17105,12563,"The Complete Idiot's Guide to Buying and Upgrading PCs",4
17105,12574,"Possession: A Romance (Modern Library)",3
17105,133039,"Fearless",3
17105,133035,"A Cold Day in Paradise (Alex McKnight Mysteries (Hardcover))",3
17105,133030,"Those in Peril",3
17106,8631,"Silbermann",1
17106,17954,"The Thru-hiker's Handbook (Georgia to Maine 2001): #1 Guide for Long-Distance Hikes on the Appalachian Trail",1
17106,10061,"Nora, Nora: A Novel",1
17106,1918,"Sangre a Borbotones (Coleccion Nueva Biblioteca)",1
17106,16304,"The Dragon Token (Dragon Star, Book 2)",1
17108,48045,"What Lisa Knew: The Truth and Lies of the Steinberg Case",10
17109,1254,"Golden Gate",10
17109,92914,"Amazons, Bluestockings and Crones: A Feminist Dictionary",10
17109,15008,"Pandemonium: Or Life With Kids: A Collection of Parental Humor",10
17109,104273,"Arafura Pirate (Harlequin Romance, No 3025)",10
17109,59342,"From a limestone ledge: Some essays and other ruminations about country life in Texas",10
17110,1272,"Konig Babar",2
17110,20015,"Ladies Night",1
17110,11080,"Bar Sport",1
17110,22694,"Best Friends",1
17110,14947,"Gardens from the Sand: A Story About Looking for Answers & Finding Miracles",1
17111,3363,"Der Verrat.",4
17111,13497,"Elizabeth: The Struggle for the Throne",4
17111,13879,"The 13th Juror",4
17111,12882,"The Storyteller's Goddess: Tales of the Goddess and Her Wisdom from Around the World",3
17111,26093,"Family Blessings",2
17113,1271,"Komm, wir finden einen Schatz",10
17113,58452,"They Say My Kid's Gifted: Now What?",4
17113,1491,"On Mystic Lake",4
17113,9883,"Gates of Ivory",4
17113,58450,"Motherhood: A Gift of Love",4
17114,108117,"Conexiones: Comunicacion y cultura",3
17114,33912,"Paris Au XX Siecle",3
17114,108116,"An Enquiry Concerning Human Understanding (Oxford Philosophical Texts)",2
17115,8751,"Troubling a Star",7
17115,8755,"Die Truhen des Arcimboldo. Nach den TagebÃ?Â¼chern des Heinrich Wilhelm Lehmann.",6
17115,8754,"Io Non Ho Paura",6
17115,92907,"Afterlife",5
17115,92905,"Queer View Mirror 2: Lesbian & Gay Short Short Fiction",5
17117,42588,"The best of British cooking",1
17117,42583,"The Craft of the Cocktail: Everything You Need to Know to Be a Master Bartender, With 500 Recipes",1
17117,42578,"A Picture Guide to Chess",1
17117,42574,"Pieniny (Krainy piekna)",1
17117,42570,"Floyd on France: Learn to Cook the Floyd Way",1
17121,21780,"Le Loup des steppes",10
17121,15197,"Auch Engel mÃ?Â¶gen's heiÃ?Â?.",10
17121,5645,"Les Dames du lac, tome 1",10
17121,1193,"Exocet",10
17121,15473,"Heart's Command (Medical Romance, #4)",10
17122,128089,"High Stakes (The Baxter Series #4)",3
17122,128082,"Magical Beginnings (Daw Book Collectors)",3
17122,128081,"The Gathering Storm (Crown of Stars, Book 5)",3
17122,128076,"The Lost Army of Cambyses",3
17122,128069,"Nash, Rambler (Five Star First Edition Mystery Series)",3
17123,30594,"SEVEN HABITS OF HIGHLY EFFECTIVE PEOPLE : Powerful Lessons in Personal Change",9
17123,9492,"Homeport",9
17123,3053,"STOLEN AFFECTIONS (NANCY DREW FILES 105) : STOLEN AFFECTIONS",7
17123,87576,"Ich und Ich.",6
17123,87575,"A Rift in Time (Rift in Time #1)",6
17125,57591,"Something to fall back on",2
17125,959,"Patriot Games",2
17125,14573,"Bonjour, chaos",2
17125,61625,"Old Man in a Baseball Cap: A Memoir of World War II",2
17125,29969,"Discovering the Body",2
17130,24317,"As Sure as the Dawn (Mark of the Lion #3)",10
17130,4699,"Listeners",10
17130,74600,"The Magic Shop: Healing With the Imagination",10
17130,74583,"HES GOT THE WHOLE WORLD IN HIS PANTS",10
17130,74561,"Don't Forget the Oatmeal: A Supermarket Word Book, Featuring Jim Henson's Sesame Street Muppets",10
17132,2443,"Sphere",1
17134,85434,"Wealthbuilding: Investment Strategies for Retirement and Estate Planning: 31 Real-Life Wealth Stories",10
17134,85432,"Planning Your Career Change",10
17134,85400,"Pets Are for Keeps (Animal Inn, No 1)",10
17134,85391,"Orchestrated Death",10
17134,85356,"The Price of Glory (Battletech, No 8)",10
17136,31081,"First Words",7
17136,31075,"I Love Animal Friends (Barney)",7
17136,31078,"The Girl Who Hated Ponies (Pony Pals No. 13)",7
17136,17725,"Soul Harvest: The World Takes Sides (Left Behind No. 4)",7
17136,11463,"Want dit is mijn lichaam",6
17140,10251,"Don Juan (Penguin Classics)",2
17140,1592,"Shadowdale (Forgotten Realms:  Avatar Trilogy, Book One)",1
17140,3324,"Jane Eyre",1
17140,20516,"Provincial Lady in London (Provincial Lady)",1
17140,17705,"Amelia Bedelia Goes Camping",1
17142,2888,"Her Klingon Soul (Star Trek Voyager: Day of Honor, Book 3)",10
17142,109815,"A Song I Knew by Heart : A Novel",9
17142,109812,"Triumph of Justice : Closing the Book On the Simpson Saga",9
17142,77704,"Nights Before Christmas (Heat) (Harlequin Temptation, No. 853)",9
17142,33905,"Les Tommyknockers, tome 2",9
17143,9076,"Tom Clancy's Power Plays: Cutting Edge (Power Plays, 6)",2
17143,98619,"Shades of Death",2
17143,2980,"The Path of Minor Planets : A Novel",2
17143,112388,"MARS AND VENUS IN LOVE (SPECIAL",2
17143,87329,"Psychic Power of Animals",1
17146,3345,"Anno Dracula",10
17146,21890,"Changement de dÃ?Â©cor",10
17146,2102,"A Light in the Window (The Mitford Years)",10
17146,32104,"Rudolph the Red-Nosed Reindeer: Squeaktime Book (Golden Squeaktime Book)",10
17146,2254,"The Dragon Reborn (The Wheel of Time, Book 3)",10
17150,40592,"Gracie: A Love Story",10
17150,47879,"A+ Certification for Dummies",10
17150,28469,"Le Joueur",8
17150,47924,"Fire and Ice (Loveswept, No 333)",8
17150,9524,"The Delany Sisters' Book of Everyday Wisdom",8
17151,2446,"The Pelican Brief",2
17151,19189,"The Labors of Hercules (Hercule Poirot Mysteries (Paperback))",2
17151,57273,"Royal'S Child (The Justice Way) (Silhouette Intimate Moments, 913 : the Justice Way)",1
17151,57272,"Iron Heart (Silhouette Intimate Moments No 494)",1
17151,16269,"Mack Bolan: Line of Control",1
17153,11131,"Gorky Park",1
17153,9331,"Religious Nationalism: Hindus and Muslims in India",1
17153,33618,"The Deep End of the Ocean",1
17153,11363,"Love and War",1
17153,3889,"The Faded Sun Trilogy",1
17155,29446,"Nightshade",1
17155,110243,"Talk About a Family",1
17155,1250,"Hand Of An Angel (Silhouette Desire, No 844)",1
17155,36173,"Maiden Voyage",1
17155,66985,"Be a Wolf! (Adventures of Wishbone, No 1)",1
17156,125111,"Return Fire (Sand Wars, No 5)",2
17156,82804,"Angels at Midnight",1
17156,134992,"Faserland: Roman",1
17156,36664,"Advanced Fly Tying: The Proven Methods and Techniques of a Master Professional Fly Tyer--37 Important Patterns",1
17156,9974,"Journey",1
17158,684,"Why Do Clocks Run Clockwise? and Other Imponderables: Mysteries of Everyday Life Explained",6
17158,1360,"Red Square",5
17158,131,"Care Packages : Letters to Christopher Reeve from Strangers and Other Friends",5
17158,78531,"The Craft of Novel-Writing (Allison & Busby Writers' Guides)",3
17158,11961,"DAMASCUS GATE",3
17161,15045,"How the Light Gets in",2
17161,72323,"Nunaga: my land, my country",2
17161,88884,"After Many Days: Tales of Time Passed",2
17161,1101,"The House of the Spirits",1
17161,7083,"Star Trek V: The Final Frontier",1
17162,8796,"The Woman Warrior : Memoirs of a Girlhood Among Ghosts",4
17162,2985,"Zoot Suit and Other Plays",3
17162,22560,"One More Rodeo (Harlequin Superromance, No 765)",3
17162,8799,"One Flew Over the Cuckoo's Nest",3
17162,8798,"We the Living",3
17163,126367,"God's Love",1
17163,34487,"Having Twins: A Parent's Guide to Pregnancy, Birth and Early Childhood",1
17163,57665,"The Illusionist",1
17163,88788,"Fireman Sam's Story Treasury",1
17163,9721,"Once on a Time",1
17164,74539,"Caps, Hats, Socks, and Mittens: A Book About the Four Seasons",10
17164,3627,"Exploring National Parks",10
17164,19672,"The Vagina Monologues",10
17164,127999,"Enemies (Roc Science Fiction)",9
17164,127994,"Sims",9
17168,2858,"Lame (Collection Sextant)",2
17168,62953,"Square Foot Gardening",2
17168,14887,"Dinotopia",2
17168,62422,"Teddybears Eat Out (Picture Hippo)",2
17168,46323,"The Umbrella Country (Ballantine Reader's Circle)",2
17169,42588,"The best of British cooking",1
17169,42583,"The Craft of the Cocktail: Everything You Need to Know to Be a Master Bartender, With 500 Recipes",1
17169,42578,"A Picture Guide to Chess",1
17169,42574,"Pieniny (Krainy piekna)",1
17169,42570,"Floyd on France: Learn to Cook the Floyd Way",1
17170,7168,"Lose Your Love Handles: A 3-Step Program to Streamline Your Waist in 30 Days",10
17170,24630,"Heart of the Country",10
17170,14542,"Ethan Frome (Signet Classics (Paperback))",10
17170,24625,"The Black Moon",9
17170,24615,"Diary of a Mad Housewife",9
17171,33373,"Leonor de Aquitania (Spanish Edition)",1
17172,32290,"STRESS AND MARRIAGE : Reporting from a Militant Middle East",2
17172,1504,"With Heart",2
17172,63645,"The Demon Awakens (DemonWars)",1
17172,63646,"Bundori",1
17172,63644,"The Demon Spirit (The DemonWars Trilogy, Book 2)",1
17173,85591,"Face Down upon an Herbal",2
17173,22724,"Love and Fate",2
17173,67849,"Hausmann gesucht.",2
17173,61046,"The Hard life : an exegesis of squalor",2
17173,51131,"Mutants",2
17174,1465,"U.S.S. Seawolf",4
17174,11107,"Gone With the Wind",3
17174,422,"Mawrdew Czgowchwz (New York Review Books Classics)",3
17174,11109,"Pigs Ahoy!",3
17174,1047,"Emma (Penguin Popular Classics)",3
17175,3864,"Des Teufels Kardinal.",10
17175,16402,"Black Fire",9
17175,111692,"The Declaration of Independence and Other Great Documents of American History, 1775-1865 (Dover Thrift Editions)",9
17175,111691,"The Sense of Beauty: Being the Outline of Aesthetic Theory",9
17175,111690,"The Queen of Spades and Other Stories (Dover Thrift Editions)",9
17177,42588,"The best of British cooking",10
17177,42583,"The Craft of the Cocktail: Everything You Need to Know to Be a Master Bartender, With 500 Recipes",10
17177,42578,"A Picture Guide to Chess",10
17177,42574,"Pieniny (Krainy piekna)",10
17177,42570,"Floyd on France: Learn to Cook the Floyd Way",10
17178,3840,"Harry Potter and the Prisoner of Azkaban (Book 3)",10
17178,29345,"Die leichten Schritte des Wahnsinns.",10
17178,29335,"What Color is Your Parachute 1994 (What Color is Your Parachute? (Paperback))",10
17178,9822,"The Annotated Lolita",10
17178,1720,"The Missionary's Catechism",10
17180,84220,"Political Theory : Tradition and Diversity",4
17180,16075,"Can't Buy My Love: How Advertising Changes the Way We Think and Feel",3
17180,14198,"Mirror Image",3
17180,9841,"Sidhe-Devil",3
17180,85,"Decipher",3
17181,19941,"Welcome Back, Stacey (Baby-Sitters Club, 28)",4
17181,422,"Mawrdew Czgowchwz (New York Review Books Classics)",3
17181,11484,"Dream Weavers",2
17181,7580,"Catering to Nobody",2
17181,2889,"Armageddon Sky (Star Trek Deep Space Nine: Day of Honor, Book 2)",2
17182,33976,"Passing Game",6
17182,20703,"Cooking School Murders",5
17182,68773,"Churchill: A Biography",2
17182,68775,"Freedom from Fear : The American People in Depression and War, 1929-1945 (Oxford History of the United States, Vol 9)",2
17182,68771,"Andrew and Joey",2
17183,3180,"Humans (Neanderthal Parallax)",6
17183,63971,"Frommer's Portable Chicago",5
17183,22369,"GefÃ?Â¤hrliche Praxis. Sonderausgabe.",5
17183,12350,"Save Sirrushany! also Agotha, Princess Gwyn, and all the fearsome beasts",5
17183,3326,"Orion Arm: The Rampart Worlds: Book 2 (May, Julian. Rampart Worlds, Bk. 2.)",5
17186,7073,"Spilling Clarence: A Novel",5
17186,92944,"Recipes for a Small Planet",4
17186,73016,"BETWEEN THE STROKES OF NIGHT",4
17186,92943,"A Withered Nosegay",3
17186,42778,"The Wok Cookbook (A Mayflower Book)",3
17188,11104,"The Waste Lands (The Dark Tower, Book 3)",2
17188,13665,"Don't Make Me Stop This Car! : Adventures in Fatherhood",1
17188,617,"The Diary of Jack the Ripper/the Discovery, the Investigation, the Debate",1
17188,14095,"Agonia del Dragon, La",1
17188,8687,"The Remarkable Women of the Bible Growth: And Their Message for Your Life Today",1
17191,14543,"The Kingdom of Shivas Irons",10
17191,28003,"Gardening in the Shade (Plants and Gardens, Vol. 25, No. 3)",10
17191,28002,"Dear Exile : The True Story of Two Friends Separated (for a Year) by an Ocean",10
17191,12534,"Christine. Roman.",10
17191,28005,"Mindhunter : Inside the FBI's Elite Serial Crime Unit",10
17192,134103,"GouttiÃ¨re",2
17192,126610,"Drop Dead, My Lovely",2
17192,99110,"Underground River and Other Stories (Latin American Women Writers)",2
17192,35074,"Peter Benchley's Amazon: The Ghost Tribe (Peter Benchley's Amazon, No 1)",2
17192,25605,"Man of My Dreams (Sherring Cross (Paperback))",2
17193,40174,"COCKTAILS FOR THREE",10
17193,31141,"Earth Book for Kids: Activities to Help Heal the Environment",10
17193,55892,"Wuthering Heights (Oxford World's Classics)",10
17193,55879,"The Little Mermaid",10
17193,55953,"Jaguar Smile",10
17195,2040,"The Simple Truth",4
17195,16545,"Girl from the Emeraline Island (del Rey Book)",4
17195,16313,"Principia Discordia",4
17195,14198,"Mirror Image",4
17195,80732,"Pipe Dreams : A Surfer's Journey",3
17196,42588,"The best of British cooking",10
17196,42583,"The Craft of the Cocktail: Everything You Need to Know to Be a Master Bartender, With 500 Recipes",10
17196,42578,"A Picture Guide to Chess",10
17196,42574,"Pieniny (Krainy piekna)",10
17196,42570,"Floyd on France: Learn to Cook the Floyd Way",10
17199,20994,"Only Twice I'Ve Wished for Heaven: A Novel (Mysteries & Horror)",2
17200,99807,"Kramer Vs. Kramer",10
17200,56876,"Selected Stories (Vintage Contemporaries)",10
17200,99805,"Princess Daisy",10
17200,99803,"Before the Darkness Falls",10
17205,113629,"Step Into Chaos : Quest for Tomorrow #3 (Quest for Tomorrow)",10
17205,113628,"The Stallion Search (The Trailsman , No 202)",10
17205,113627,"Timber Terror (Trailsman, No 209)",10
17205,43679,"The Moccasin Telegraph and Other Stories (Penguin Short Fiction)",10
17205,14890,"The Lost",10
17207,17984,"The Divine Secrets of the Ya Ya Sisterhood (Holiday Cover Edition)",10
17207,70559,"Fireside Christmas: Four New Inspirational Love Stories from Days Gone",10
17207,70558,"American Women Writers",10
17207,55451,"Killer Clown",10
17207,70560,"52 Simple Ways to Make Christmas Special",10
17209,60233,"Princess",1
17209,9389,"The Case of the Measled Cowboy (Hank the Cowdog, 33)",1
17209,17825,"Azteca/Aztec",1
17209,3149,"Lucky, Lucky Day (Full House Michelle)",1
17209,761,"Cheaters",1
17210,14295,"Handbk of Greek Mythology",10
17210,1243,"The Union Forever (Lost Regiment (Numbered))",8
17210,3160,"The Analyst",6
17210,6251,"Bell' Antonio",5
17210,22954,"Solo: Women on Woman Alone",4
17212,1424,"The Flanders Panel",4
17212,67972,"Against the Grain",3
17212,25581,"Cuaderno de viaje",3
17212,75301,"Fellini on Fellini",3
17212,21485,"The Art & Craft of the Short Story",3
17213,5829,"RAMONA QUIMBY AGE 8 (Ramona Quimby (Paperback))",1
17213,3052,"Moon Music (Peter Decker & Rina Lazarus Novels (Paperback))",1
17213,3051,"Monster : A Novel (Alex Delaware Novels (Paperback))",1
17213,51059,""Same Game, Different Rules: How to Get Ahead Without Being a Bully Broad, Ice Queen, or \""Ms. Understood\"""",1
17213,51058,"The Bannerman affair",1
17215,126853,"Miracles",10
17215,3280,"The Pretender: How Martin Frankel Fooled the Financial World and Led the Feds on One of the Most Publicized Manhunts in History",10
17216,107444,"R. Crumb's Head Comix",7
17216,48843,"Tell Me What It's Like to Be Big",7
17216,13456,"A Midsummer Night's Dream (Shakespeare Made Easy)",6
17216,44453,"Santa's Surprise (Bantam Watch-Me-Glow Book)",6
17216,103906,"Once in a Blue Moon (Loveswept)",6
17221,1488,"Othello (3rd Series)",2
17221,43539,"Roseanne: My Life As a Woman",2
17221,2072,"Guenevere, Queen of the Summer Country (Guenevere Novels (Paperback))",2
17221,11870,"The Red Badge of Courage and Selected Stories (Signet Classic)",1
17221,10280,"The Suicide Club (Dover Thrift Editions)",1
17222,2797,"A Loss for Words : The Story of Deafness in a Family",5
17222,42588,"The best of British cooking",1
17222,42583,"The Craft of the Cocktail: Everything You Need to Know to Be a Master Bartender, With 500 Recipes",1
17222,42578,"A Picture Guide to Chess",1
17222,42574,"Pieniny (Krainy piekna)",1
17223,47492,"Miss Ware's Refusal (Signet Regency Romance)",10
17223,47479,"Sail Away (Silhouette Desire, 1254)",10
17223,47460,"The Busy Mom's Guide to Simple Living : Creative Ideas And Practical Ways for Making the Most Out of What You Have",10
17223,47452,"Child of Flame (Crown of Stars, Vol 4)",10
17223,36433,"Ice Magic (Matt Christopher Sports Classics)",10
17225,42089,"Immortal Love: Stories",10
17225,49503,"More Joy of Lex",8
17225,41832,"The Books of Magic",7
17225,26674,"A Gracious Plenty",7
17225,49504,"The VERY BEST MEN : Four Who Dared: The Early Years of the CIA",6
17226,20928,"Robot Dreams (Remembering Tomorrow)",10
17226,87659,"The Subtle Serpent: A Mystery of Ancient Ireland (Sister Fidelma Mysteries (Paperback))",10
17226,3235,""A Child Called \""It\"": One Child's Courage to Survive"",10
17227,97794,"What Do You Know?: 1,558 Challenging Questions",10
17227,8449,"The GREAT GATSBY (Scribner Classic)",10
17227,108825,"Annette Mysteries, The - Box Set of 4 (Walt Disney Presents)",10
17227,108824,"Herbie Rides Again",10
17227,108823,"The Black Stallion and the Girl (The Black Stallion Series)",10
17228,125032,"Witches (Isaac Asimov's Magical Worlds of Fantasy #2)",2
17228,125030,"Invention and Design: A Rhetorical Reader",2
17228,125029,"Elinor",2
17228,125023,"The Oxford Book of English Ghost Stories",2
17228,125021,"The Dark Descent",2
17230,37656,"Steroid Blues (Steroid Blues)",1
17230,15119,"Who's Afraid of Virginia Ham?",1
17230,2649,"The Black Unicorn (Magic Kingdom of Landover Novel)",1
17230,23099,"Passing Remarks",1
17230,22363,"Alfred Hitchcock's Witch's Brew",1
17232,62558,"Elizabeth's Secret Diary (Sweet Valley High Diaries)",1
17232,62557,"College Weekend (Sweet Valley High No 118)",1
17235,2675,"The Cat Who Sang for the Birds (Cat Who... (Paperback))",10
17235,69428,"Dictionary Of Economics-2Nd Ed",9
17235,16299,"Mack Bolan: Dark Truth",8
17235,16291,"We Were Soldiers Once... and Young: Ia Drang--The Battle That Changed the War in Vietnam",8
17235,16289,"Jasper",8
17236,81180,"Belonging (Belonging)",5
17236,24612,"Battlestar Galactica Classic (Battlestar Galactica)",5
17236,88061,"Just Play Dead (Elmore Leonard Library)",4
17236,74988,"A Ticket To The Boneyard: A Matthew Scudder Crime Novel",1
17236,74984,"The Wit and Wisdom of Women",1
17241,68104,"Miss Verey's Proposal (Harlequin Historical, No. 604)",2
17241,9827,"The Writer's Idea Book",2
17241,3323,"The Man with the Dancing Eyes",2
17241,25734,"Aunt Dimity Takes a Holiday",1
17241,11624,"Falling into Glory (Contents)",1
17243,11040,"The Magic of Christmas (Leisure and Love Spell)",5
17243,15119,"Who's Afraid of Virginia Ham?",4
17243,2058,"A Guide to the Star Wars Universe",4
17243,80325,"Remembering, A Gentle Reminder of Who You Are",3
17243,35069,"Wallaby Track (Outback Sagas)",3
17244,11070,""Ripening Seed (Noonday Press Book",10
17244,11040,"The Magic of Christmas (Leisure and Love Spell)",10
17244,11037,"To Marry McAllister  (Bachelor Cousins) (Harlequin Presents, No. 2273)",10
17244,11027,"The London Blitz Murders",10
17244,11025,"Highland Honor",10
17245,30551,"God Alone: The Collected Writings of St. Louis Marie De Montfort",1
17245,123600,"Dead On Her Feet (Stella the Stargazer Mystery)",1
17245,73922,"For the Love of Lori (1st Love) No 29",1
17245,1360,"Red Square",1
17245,131,"Care Packages : Letters to Christopher Reeve from Strangers and Other Friends",1
17246,67951,"The Littles and the Great Halloween Scare (Littles)",10
17246,67957,"Airborne: A Sentimental Journey",10
17246,67954,"American Appetites (Perennial Fiction Library)",10
17246,67950,"What Was She Thinking?: Notes on a Scandal: A Novel",10
17246,16032,"Stephen King's Danse Macabre",10
17249,13608,"Der Richter Und Sein Henker",2
17249,10716,"The Hundred Secret Senses",2
17249,10714,"Deadly Care",2
17249,3107,"Area 51: The Sphinx (Area 51 (Paperback))",2
17249,1179,"Tales of the City (Tales of the City Series, V. 1)",2
17251,1259,"Why I Follow Jesus",10
17251,1003,"The Virgin's Secret Marriage   The Brides Of Holly Springs (Harlequin American Romance, No. 997)",10
17251,3505,"Race Matters",10
17251,1107,"She's Come Undone (Oprah's Book Club (Paperback))",9
17251,1106,"Divine Secrets of the Ya-Ya Sisterhood: A Novel",9
17252,22547,"With Malice Toward None",10
17252,3407,"Smiley's people",10
17252,57806,"Of the Farm",10
17252,3326,"Orion Arm: The Rampart Worlds: Book 2 (May, Julian. Rampart Worlds, Bk. 2.)",10
17252,72488,"Sei Nacht zu mir: Liebesgedichte",4
17253,86640,"Frankenstein",4
17253,1592,"Shadowdale (Forgotten Realms:  Avatar Trilogy, Book One)",3
17253,16513,"PROMETHEUS DESIGN",3
17253,3780,"Sisters in Arms",2
17253,3778,"Another Roadside Attraction",2
17254,8768,"Geisha of Gion: The Memoir of Mineko Iwasaki",3
17254,19960,"A Night As Clear As Day",3
17254,3407,"Smiley's people",3
17254,1271,"Komm, wir finden einen Schatz",3
17254,36850,"Snip",2
17255,29150,"Messiah",2
17255,131728,"Husbands and Fathers: Rediscover the Creator's Purpose for Men",2
17256,950,"The Testament",10
17256,128466,"Autumn Leaves: A Novel",6
17256,128463,"Captive Passions",6
17256,56058,"The Romanov Connection",6
17256,21152,"For My Lady's Heart",6
17258,82250,"Ruhe in Fetzen. Ein Fall fÃ?Â¼r Mrs. Murphy.",10
17258,75355,"The Matrix",10
17258,128780,"Peter Loon: A Novel",9
17258,17697,"Renegade (Avenging Angels) (Harlequin Intrigue, No 358)",9
17258,3640,"Der Strand",9
17260,126023,"Murder Suicide : A Novel",10
17260,134603,"The Stranger on the Road to Emmaus",8
17260,126022,"The Little Book of Office Bollocks (Summersdale Humour: the Little Book Of...)",8
17260,134602,"When I Lived in Modern Times",8
17260,23839,"The Cable Car Murder",7
17261,9637,"Positive Lives: Responses to HIV : A Photodocumentary (The Cassell Aids Awareness)",2
17261,61238,"Cycle of the Werewolf (Signet)",1
17261,61237,"Fear Itself",1
17261,61239,"Feast of Fear: Conversations With Stephen King",1
17261,9832,"Lost: A Novel",1
17262,1271,"Komm, wir finden einen Schatz",9
17262,1047,"Emma (Penguin Popular Classics)",3
17262,75301,"Fellini on Fellini",3
17262,46761,"Come to Grief",3
17262,21485,"The Art & Craft of the Short Story",3
17263,18278,"Bright Morning Star (Zebra Splendor Historical Romances)",10
17263,126742,"Law of Return",10
17263,123171,"A New Self: Self-Therapy With Transactional Analysis",10
17263,126746,"Dear Irene, : An Irene kelly Novel",10
17264,8513,"Von Zeit zu Zeit. Die Vergangenheit ist nur einen Schritt entfernt.",2
17264,63888,"The Pagan Book of Halloween: A Complete Guide to the Magic, Incantations, Recipes, Spells, and Lore",2
17264,1345,"No One Thinks of Greenland",2
17264,66270,"A Royal Murder",2
17264,80079,"Le chat noir et autres contes",2
17265,815,"The World's Stupidest Signs",10
17265,133004,"Harry Potter et le prisonnier d'Azkaban",10
17265,59881,"Mesabi Huntdown (Trailsman, No 90)",7
17265,59873,"Good Poems",7
17265,17876,"Mother Grimm",7
17267,70692,"Midnight in the Garden of Good and Evil (unbridged)",10
